"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","d_conv","d_model","d_state","dropout","expand","grad_accum_steps","learning_rate","lm_dataset_dir","log_samples_every_n_epochs","max_grad_norm","n_layers","num_train_epochs","pad_token_id","run_name","seq_len","vocab_size","checkpoint","max_new_tokens","mode","model_config","num_params","num_prompts","temperature","tokenizer_dir","enable_ref_metrics","epoch","eval_loss","eval_ppl","eval_tokens","mean_distinct_2","mean_distinct_3","mean_len_tokens","mean_rep_2","mean_rep_3","num_generations","train_loss"
"eval_mamba_tinystories_1M_mamba_best_20260125_195355","finished","-","","","2026-01-25T18:53:57.000Z","941","","1","3","64","16","0","2","","","./lm_dataset/tinystories_1M","","","8","","","","256","10000","results/mamba_tinystories_1M/mamba_best.pt","64","evaluation","","1498752","","0.8","","false","","0.2053852597405658","1.227998072060689","11682048","0.5580985915492958","0.7782696177062375","72.66666666666667","0.4419014084507042","0.2217303822937626","",""
"eval_mamba_tinystories_1M_mamba_best_20260125_165236","finished","-","","","2026-01-25T15:52:37.000Z","911","","1","3","64","16","0","2","","","./lm_dataset/tinystories_1M","","","8","","","","256","10000","results/mamba_tinystories_1M/mamba_best.pt","64","evaluation","","1498752","","0.8","","false","","0.2053852597405658","1.227998072060689","11682048","0.567357850808555","0.7829644533869886","72.66666666666667","0.43264214919144495","0.21703554661301144","",""
"generate_20260125_165140","finished","-","","","2026-01-25T15:51:43.000Z","8","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_1M/mamba_best.pt","128","","configs/mamba_tinystories_1M/model.yaml","","1","0.8","tokenizers/tinystories_1M","","","","","","","","","","","1",""
"generate_20260118_193648","finished","-","","","2026-01-18T18:36:49.000Z","9","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_2k/mamba_best.pt","128","","configs/mamba_tinystories_2k/model.yaml","","1","0.8","tokenizers/tinystories_2k","","","","","","","","","","","1",""
"eval_mamba_tinystories_2k_mamba_best_20260118_193609","finished","-","","","2026-01-18T18:36:11.000Z","15","","1","3","512","16","0.1","2","","","./lm_dataset/tinystories_2k","","","2","","","","256","2048","results/mamba_tinystories_2k/mamba_best.pt","64","evaluation","","5386240","","0.8","","","","4.356710397091108","78.00012249141446","12416","0.9680278870419716","0.9908675799086758","73.33333333333333","0.03197211295802845","0.0091324200913242","",""
"generate_20260113_063630","crashed","-","","","2026-01-13T05:40:51.000Z","0","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_10k/mamba_best.pt","128","","configs/mamba_tinystories_10k/model.yaml","","1","0.8","tokenizers/tinystories_10k","","","","","","","","","","","",""
"eval_mamba_tinystories_10k_mamba_best_20260112_215851","finished","-","","","2026-01-12T20:58:54.000Z","89","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_10k","","","2","","","","256","2576","results/mamba_tinystories_10k/mamba_best.pt","64","evaluation","","891904","","0.8","","","","0.0011629447459427806","1.0011636212283956","2052608","0.576585626722613","0.7899903327985519","75","0.42341437327738696","0.2100096672014481","",""
"generate_20260112_203005","finished","-","","","2026-01-12T19:30:06.000Z","6","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_10k/mamba_best.pt","128","","configs/mamba_tinystories_10k/model.yaml","","1","0.8","tokenizers/tinystories_10k","","","","","","","","","","","1",""
"eval_mamba_tinystories_10k_mamba_best_20260112_141150","finished","-","","","2026-01-12T13:11:52.000Z","87","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_10k","","","2","","","","256","2576","results/mamba_tinystories_10k/mamba_best.pt","64","evaluation","","891904","","0.8","","","","0.0011629447459427806","1.0011636212283956","2052608","0.5720794767370111","0.7763516941599132","75","0.42792052326298896","0.22364830584008663","",""
"generate_20260112_110833","finished","-","","","2026-01-12T10:08:34.000Z","5","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_10k/mamba_best.pt","128","","configs/mamba_tinystories_10k/model.yaml","","1","0.8","tokenizers/tinystories_10k","","","","","","","","","","","1",""
"eval_mamba_tinystories_10k_mamba_best_20260112_110636","finished","-","","","2026-01-12T10:06:38.000Z","88","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_10k","","","2","","","","256","2576","results/mamba_tinystories_10k/mamba_best.pt","64","evaluation","","891904","","0.8","","","","0.0011629447459427806","1.0011636212283956","2052608","0.5945452301616685","0.7944948373030565","75","0.4054547698383315","0.20550516269694355","",""
"generate_20260112_105408","finished","-","","","2026-01-12T09:54:09.000Z","5","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_10k/mamba_best.pt","128","","configs/mamba_tinystories_10k/model.yaml","","1","0.8","tokenizers/tinystories_10k","","","","","","","","","","","1",""
"eval_mamba_tinystories_10k_mamba_best_20260112_094228","finished","-","","","2026-01-12T08:42:29.000Z","89","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_10k","","","2","","","","256","2576","results/mamba_tinystories_10k/mamba_best.pt","64","evaluation","","891904","","0.8","","","","0.0011629447459427806","1.0011636212283956","2052608","0.5947887613641039","0.7946199624281816","75","0.40521123863589614","0.2053800375718184","",""
"generate_20260111_233606","finished","-","","","2026-01-11T22:36:08.000Z","5","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_10k/mamba_best.pt","128","","configs/mamba_tinystories_10k/model.yaml","","1","0.8","tokenizers/tinystories_10k","","","","","","","","","","","1",""
"eval_mamba_tinystories_10k_mamba_best_20260111_232717","finished","-","","","2026-01-11T22:27:19.000Z","88","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_10k","","","2","","","","256","2576","results/mamba_tinystories_10k/mamba_best.pt","64","evaluation","","891904","","0.8","","","","0.0011629447459427806","1.0011636212283956","2052608","0.5919186599294645","0.7953957382039573","73.66666666666667","0.4080813400705356","0.20460426179604263","",""
"generate_20260107_120528","finished","-","","","2026-01-07T11:05:29.000Z","5","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_10k/mamba_best.pt","128","","configs/mamba_tinystories_10k/model.yaml","","1","0.8","tokenizers/tinystories_10k","","","","","","","","","","","1",""
"eval_mamba_tinystories_10k_mamba_best_20260107_120331","finished","-","","","2026-01-07T11:03:32.000Z","91","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_10k","","","2","","","","256","2576","results/mamba_tinystories_10k/mamba_best.pt","64","evaluation","","891904","","0.8","","","","0.0011629447459427806","1.0011636212283956","2052608","0.5811518367682752","0.7899903327985519","75","0.41884816323172486","0.2100096672014481","",""
"generate_20260107_114319","finished","-","","","2026-01-07T10:43:20.000Z","9","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_2k/mamba_best.pt","128","","configs/mamba_tinystories_2k/model.yaml","","1","0.8","tokenizers/tinystories_2k","","","","","","","","","","","1",""
"eval_mamba_tinystories_2k_mamba_best_20260107_114250","finished","-","","","2026-01-07T10:42:52.000Z","13","","1","3","512","16","0.1","2","","","./lm_dataset/tinystories_2k","","","2","","","","256","2048","results/mamba_tinystories_2k/mamba_best.pt","64","evaluation","","5386240","","0.8","","","","4.356710397091108","78.00012249141446","12416","0.9629629629629632","0.9859154929577464","70","0.037037037037037014","0.014084507042253502","",""
"eval_mamba_tinystories_2k_mamba_best_20260107_113415","finished","-","","","2026-01-07T10:34:16.000Z","16","","1","3","512","16","0.1","2","","","./lm_dataset/tinystories_2k","","","2","","","","256","2048","results/mamba_tinystories_2k/mamba_best.pt","64","evaluation","","5386240","","0.8","","","","4.356710397091108","78.00012249141446","12416","0.9627963367093804","0.985965619124362","72","0.037203663290619825","0.014034380875637908","",""
"eval_mamba_tinystories_2k_mamba_best_20260107_112311","finished","-","","","2026-01-07T10:23:13.000Z","14","","1","3","512","16","0.1","2","","","./lm_dataset/tinystories_2k","","","2","","","","256","2048","results/mamba_tinystories_2k/mamba_best.pt","64","evaluation","","5386240","","0.8","","","","4.356710397091108","78.00012249141446","12416","0.9556998556998556","0.9800817539947976","65.33333333333333","0.04430014430014432","0.019918246005202533","",""
"eval_mamba_tinystories_8M_mamba_best_20260104_233726","finished","-","","","2026-01-04T22:37:28.000Z","296","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_8k","","","8","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","2927872","","0.8","","","","0.11883707302022904","1.1261864171885072","1862912","0.7824074074074074","0.892018779342723","73","0.2175925925925926","0.107981220657277","",""
"eval_mamba_tinystories_8M_mamba_best_20260104_221248","finished","-","","","2026-01-04T21:12:50.000Z","299","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_8k","","","8","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","2927872","","0.8","","","","0.11883707302022904","1.1261864171885072","1862912","0.7284621578099838","0.8719966859983431","72","0.2715378421900161","0.128003314001657","",""
"generate_20260104_210713","finished","-","","","2026-01-04T20:07:15.000Z","9","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"eval_mamba_tinystories_8M_mamba_best_20260104_210030","finished","-","","","2026-01-04T20:00:32.000Z","302","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_8k","","","8","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","2927872","","0.8","","","","0.11883707302022904","1.1261864171885072","1862912","0.7222222222222223","0.8591549295774649","73","0.2777777777777778","0.14084507042253522","",""
"generate_20260104_195013","finished","-","","","2026-01-04T18:50:14.000Z","9","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"eval_mamba_tinystories_8M_mamba_best_20260104_194452","finished","-","","","2026-01-04T18:44:54.000Z","297","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_8k","","","8","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","2927872","","0.8","","","","0.11883707302022904","1.1261864171885072","1862912","0.7096017250126839","0.8551121544079291","73.33333333333333","0.2903982749873161","0.14488784559207094","",""
"generate_20260104_115654","finished","-","","","2026-01-04T10:56:56.000Z","9","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"eval_mamba_tinystories_8M_mamba_best_20260103_232756","finished","-","","","2026-01-03T22:28:23.000Z","301","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_8k","","","8","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","2927872","","0.8","","","","0.11883707302022904","1.1261864171885072","1862912","0.7697234906139014","0.892605633802817","73.33333333333333","0.23027650938609845","0.10739436619718308","",""
"generate_20260103_201553","finished","-","","","2026-01-03T19:15:55.000Z","9","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"eval_mamba_tinystories_8M_mamba_best_20260103_195030","finished","-","","","2026-01-03T18:50:32.000Z","297","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_8k","","","8","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","2927872","","0.8","","","","0.11883707302022904","1.1261864171885072","1862912","0.7558980213089802","0.8832159624413146","73.33333333333333","0.2441019786910198","0.11678403755868542","",""
"eval_mamba_tinystories_8M_mamba_best_20260103_172119","failed","-","","","2026-01-03T16:21:21.000Z","1844","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_8k","","","8","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","2927872","","0.8","","","","0.11883707302022904","1.1261864171885072","1862912","0.7418182248744909","0.8787297975738539","70.66666666666667","0.25818177512550916","0.121270202426146","",""
"eval_mamba_tinystories_8M_mamba_best_20260103_171003","finished","-","","","2026-01-03T16:10:05.000Z","297","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_8k","","","8","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","2927872","","0.8","","","","0.11883707302022904","1.1261864171885072","1862912","0.7420091324200914","0.8785863328116849","73.33333333333333","0.2579908675799087","0.12141366718831507","",""
"mamba_tinystories_8k_20260103_065013","crashed","-","","","2026-01-03T05:50:14.000Z","1741","","16","3","128","16","0.1","2","1","0.0003","./lm_dataset/tinystories_8k","1","1","8","4","0","mamba_tinystories_8k_20260103_065013","256","8192","","","","","","","","","","2","0.11885474336507557","1.1262063174666823","","","","","","","","0.2575245623405163"
"eval_mamba_tinystories_8k_mamba_best_20260103_063859","finished","-","","","2026-01-03T05:39:00.000Z","300","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_8k","","","8","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","2927872","","0.8","","","","0.02545923179791918","1.0257860859635366","1862912","0.5944317605276509","0.7990349504434011","73.33333333333333","0.40556823947234905","0.20096504955659888","",""
"mamba_tinystories_8k_20251229_202930","finished","-","","","2025-12-29T19:29:33.000Z","2523","","16","3","128","16","0.1","2","1","0.0003","./lm_dataset/tinystories_8k","1","1","8","4","0","mamba_tinystories_8k_20251229_202930","256","8192","","","","","","","","","","4","0.025463994238320943","1.0257909712202689","","","","","","","","0.04761086539825896"
"generate_20251227_225559","finished","-","","","2025-12-27T21:56:01.000Z","9","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"eval_mamba_tinystories_8k_mamba_best_20251227_224839","finished","-","","","2025-12-27T21:48:41.000Z","309","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_8k","","","8","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","2927872","","0.8","","","","0.008127611803743542","1.0081607305050715","1862912","0.596002327871788","0.7951109086803853","72","0.403997672128212","0.20488909131961475","",""
"mamba_tinystories_8k_20251227_222219","finished","-","","","2025-12-27T21:22:21.000Z","1182","","8","3","128","16","0.1","2","1","0.0003","./lm_dataset/tinystories_8k","1","1","8","4","0","mamba_tinystories_8k_20251227_222219","256","8192","","","","","","","","","","4","0.008129685020949282","1.008162820643411","","","","","","","","0.017547374251963836"
"generate_20251227_172637","finished","-","","","2025-12-27T16:26:39.000Z","18","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"eval_mamba_tinystories_8k_mamba_best_20251227_165623","finished","-","","","2025-12-27T15:57:49.000Z","851","","1","3","512","16","0.1","2","","","./lm_dataset/tinystories_8k","","","6","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","17991680","","0.8","","","","0.006300762254096925","1.006320653811969","1862912","0.631468797564688","0.8225091288471571","73.33333333333333","0.368531202435312","0.17749087115284298","",""
"mamba_tinystories_8k_20251227_144840","finished","-","","","2025-12-27T13:48:42.000Z","5501","","64","3","512","16","0.1","2","1","0.0003","./lm_dataset/tinystories_8k","1","1","6","4","0","mamba_tinystories_8k_20251227_144840","256","8192","","","","","","","","","","4","0.00631101337147125","1.0063309697759824","","","","","","","","0.0166947894419233"
"generate_20251227_142419","finished","-","","","2025-12-27T13:24:21.000Z","20","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"eval_mamba_tinystories_8k_mamba_best_20251227_132322","finished","-","","","2025-12-27T12:23:26.000Z","811","","1","3","512","16","0.1","2","","","./lm_dataset/tinystories_8k","","","6","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","17991680","","0.8","","","","0.0017123555950281325","1.0017138225130455","1862912","0.5759766615931","0.7897104851330203","73.33333333333333","0.4240233384069","0.2102895148669797","",""
"mamba_tinystories_8k_20251227_102628","finished","-","","","2025-12-27T09:26:29.000Z","6116","","32","3","512","16","0.1","2","1","0.0003","./lm_dataset/tinystories_8k","1","1","6","4","0","mamba_tinystories_8k_20251227_102628","256","8192","","","","","","","","","","4","0.0017145297751994804","1.0017160004217436","","","","","","","","0.005566133474195867"
"generate_20251227_101152","finished","-","","","2025-12-27T09:11:53.000Z","18","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"eval_mamba_tinystories_8k_mamba_best_20251227_094822","finished","-","","","2025-12-27T08:48:24.000Z","862","","1","3","512","16","0.1","2","","","./lm_dataset/tinystories_8k","","","6","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","17991680","","0.8","","","","0.0005269178113176165","1.0005270566568931","1862912","0.5667808219178082","0.7850156494522692","73.33333333333333","0.43321917808219174","0.21498435054773088","",""
"mamba_tinystories_8k_20251227_045141","finished","-","","","2025-12-27T03:51:43.000Z","7334","","16","3","512","16","0.1","2","1","0.0003","./lm_dataset/tinystories_8k","1","1","6","4","0","mamba_tinystories_8k_20251227_045141","256","8192","","","","","","","","","","4","0.0005269894230558158","1.0005271283063777","","","","","","","","0.0017591167993556995"
"generate_20251227_043824","finished","-","","","2025-12-27T03:38:26.000Z","18","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"eval_mamba_tinystories_8k_mamba_best_20251226_174104","finished","-","","","2025-12-26T16:41:06.000Z","845","","1","3","512","16","0.1","2","","","./lm_dataset/tinystories_8k","","","6","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","17991680","","0.8","","","","0.00014545221144090926","1.0001454627901267","1862912","0.5653822531976822","0.7752529994783516","74.66666666666667","0.4346177468023178","0.2247470005216484","",""
"mamba_tinystories_8k_20251226_163841","finished","-","","","2025-12-26T15:38:42.000Z","3423","","8","3","512","16","0.1","2","1","0.0003","./lm_dataset/tinystories_8k","1","1","6","4","0","mamba_tinystories_8k_20251226_163841","256","8192","","","","","","","","","","4","0.00014546861749585043","1.0001454791985682","","","","","","","","0.0004962859973202684"
"generate_20251226_161254","finished","-","","","2025-12-26T15:12:56.000Z","10","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"generate_20251226_160709","crashed","-","","","2025-12-26T15:11:30.000Z","0","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","",""
"eval_mamba_tinystories_8k_mamba_best_20251226_134820","finished","-","","","2025-12-26T12:48:22.000Z","421","","1","3","256","16","0.1","2","","","./lm_dataset/tinystories_8k","","","6","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","6636544","","0.8","","","","0.03775125397860715","1.0384728847498894","1862912","0.649923896499239","0.8272039645279081","73.33333333333333","0.35007610350076107","0.1727960354720918","",""
"mamba_tinystories_8k_20251226_123207","finished","-","","","2025-12-26T11:32:08.000Z","2721","","64","3","256","16","0.1","2","1","0.0003","./lm_dataset/tinystories_8k","1","1","6","4","0","mamba_tinystories_8k_20251226_123207","256","8192","","","","","","","","","","4","0.037774171761906984","1.0384966845191428","","","","","","","","0.0681574705399965"
"generate_20251226_042304","finished","-","","","2025-12-26T03:23:07.000Z","11","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"eval_mamba_tinystories_8k_mamba_best_20251226_003129","finished","-","","","2025-12-25T23:31:31.000Z","442","","1","3","256","16","0.1","2","","","./lm_dataset/tinystories_8k","","","6","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","6636544","","0.8","","","","0.012372349469957808","1.012449203614045","1862912","0.5944951801116185","0.7991001564945227","73.33333333333333","0.4055048198883815","0.20089984350547732","",""
"mamba_tinystories_8k_20251225_233231","finished","-","","","2025-12-25T22:32:33.000Z","3057","","32","3","256","16","0.1","2","1","0.0003","./lm_dataset/tinystories_8k","1","1","6","4","0","mamba_tinystories_8k_20251225_233231","256","8192","","","","","","","","","","4","0.012393335942505744","1.0124704515744214","","","","","","","","0.02626838978265592"
"mamba_tinystories_8k_20251225_170715","crashed","-","","","2025-12-25T16:07:16.000Z","316","","32","3","256","16","0.1","2","1","0.0003","./lm_dataset/tinystories_8k","1","1","6","4","0","mamba_tinystories_8k_20251225_170715","256","8192","","","","","","","","","","","","","","","","","","","",""
"generate_20251225_165257","finished","-","","","2025-12-25T15:52:58.000Z","12","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"eval_mamba_tinystories_8k_mamba_best_20251225_161049","finished","-","","","2025-12-25T15:10:50.000Z","441","","1","3","256","16","0.1","2","","","./lm_dataset/tinystories_8k","","","6","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","6636544","","0.8","","","","0.026839513527175677","1.027202937358218","1862912","0.6243961352657005","0.8048191107428888","72","0.37560386473429946","0.1951808892571113","",""
"mamba_tinystories_8k_20251225_133855","crashed","-","","","2025-12-25T12:38:58.000Z","1846","","16","3","256","16","0.1","2","1","0.0003","./lm_dataset/tinystories_8k","1","1","6","4","0","mamba_tinystories_8k_20251225_133855","256","8192","","","","","","","","","","2","0.026844594508900747","1.0272081565708302","","","","","","","","0.07788776325901131"
"generate_20251224_215938","finished","-","","","2025-12-24T20:59:40.000Z","11","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"eval_mamba_tinystories_8k_mamba_best_20251224_214344","finished","-","","","2025-12-24T20:43:46.000Z","445","","1","3","256","16","0.1","2","","","./lm_dataset/tinystories_8k","","","6","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","6636544","","0.8","","","","0.001035998091271742","1.0010365349226638","1862912","0.5714738711314054","0.7850808555033907","73.33333333333333","0.42852612886859465","0.21491914449660932","",""
"mamba_tinystories_8k_20251224_210749","finished","-","","","2025-12-24T20:07:51.000Z","1799","","8","3","256","16","0.1","2","1","0.0003","./lm_dataset/tinystories_8k","1","1","6","4","0","mamba_tinystories_8k_20251224_210749","256","8192","","","","","","","","","","4","0.0010372800543036946","1.0010378182153177","","","","","","","","0.0035848040745214936"
"generate_20251224_165121","finished","-","","","2025-12-24T15:51:23.000Z","8","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"eval_mamba_tinystories_8k_mamba_best_20251224_160738","finished","-","","","2025-12-24T15:07:40.000Z","230","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_8k","","","6","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","2728448","","0.8","","","","0.20195904926619465","1.2237978916635197","1862912","0.746657414868535","0.8811887355086849","72","0.25334258513146507","0.11881126449131496","",""
"mamba_tinystories_8k_20251224_125216","finished","-","","","2025-12-24T11:52:33.000Z","1487","","64","3","128","16","0.1","2","1","0.0003","./lm_dataset/tinystories_8k","1","1","6","4","0","mamba_tinystories_8k_20251224_125216","256","8192","","","","","","","","","","4","0.202047547096746","1.223906199914417","","","","","","","","0.30760543048381805"
"generate_20251224_030600","finished","-","","","2025-12-24T02:06:02.000Z","8","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"eval_mamba_tinystories_8k_mamba_best_20251224_014611","finished","-","","","2025-12-24T00:46:12.000Z","233","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_8k","","","6","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","2728448","","0.8","","","","0.026090575616847828","1.0264339141480945","1862912","0.6415959991302457","0.8301354017826768","72.66666666666667","0.35840400086975427","0.16986459821732325","",""
"mamba_tinystories_8k_20251223_162814","crashed","-","","","2025-12-23T15:28:16.000Z","198","","32","3","128","16","0.1","2","1","0.0003","./lm_dataset/tinystories_8k","1","1","6","4","0","mamba_tinystories_8k_20251223_162814","256","8192","","","","","","","","","","","","","","","","","","","",""
"generate_20251223_162442","finished","-","","","2025-12-23T15:24:43.000Z","8","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"eval_mamba_tinystories_8k_mamba_best_20251223_154431","finished","-","","","2025-12-23T14:44:33.000Z","233","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_8k","","","6","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","2728448","","0.8","","","","0.026090575616847828","1.0264339141480945","1862912","0.6080669710806698","0.8082942097026603","73.33333333333333","0.3919330289193303","0.1917057902973396","",""
"mamba_tinystories_8k_20251223_141619","finished","-","","","2025-12-23T13:16:20.000Z","1999","","16","3","128","16","0.1","2","1","0.0003","./lm_dataset/tinystories_8k","1","1","6","4","0","mamba_tinystories_8k_20251223_141619","256","8192","","","","","","","","","","4","0.026095509080850815","1.0264389780353524","","","","","","","","0.04886532859815346"
"generate_20251223_131436","finished","-","","","2025-12-23T12:14:38.000Z","8","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
"eval_mamba_tinystories_8k_mamba_best_20251223_121445","finished","-","","","2025-12-23T11:14:47.000Z","235","","1","3","128","16","0.1","2","","","./lm_dataset/tinystories_8k","","","6","","","","256","8192","results/mamba_tinystories_8k/mamba_best.pt","64","evaluation","","2728448","","0.8","","","","0.008308028779350942","1.008342636223942","1862912","0.5822402781508341","0.795456403428865","72","0.4177597218491658","0.20454359657113497","",""
"mamba_tinystories_8k_20251223_115858","finished","-","","","2025-12-23T10:58:59.000Z","929","","8","3","128","16","0.1","2","1","0.0003","./lm_dataset/tinystories_8k","1","1","6","4","0","mamba_tinystories_8k_20251223_115858","256","8192","","","","","","","","","","4","0.00830977282871922","1.0083443948248132","","","","","","","","0.01808865446019099"
"generate_20251223_103056","finished","-","","","2025-12-23T09:30:57.000Z","14","","","","","","","","","","","","","","","","","","","results/mamba_tinystories_8k/mamba_best.pt","128","","configs/mamba_tinystories_8k/model.yaml","","1","0.8","tokenizers/tinystories_8k","","","","","","","","","","","1",""
